k-point #     1:    0.000000    0.000000    0.000000    0.002778
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  31     0.44790    0.77047    0.21673   -0.58320   -0.26998   -0.90578    0.32257   -0.23117    0.67591
  32     0.44790    0.77047    0.21675   -0.58320   -0.26996   -0.90578    0.32257   -0.23115    0.67609
 
k-point #    56:    0.500000    0.500000    0.100000    0.005556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15382   -0.01608   -0.12524   -0.87881    0.15146   -0.70891   -0.16990   -0.27906    0.66952
  21     0.17148   -0.00809   -0.11497   -0.94373    0.15166   -0.76416   -0.17957   -0.28645    0.70714
  22     0.17148   -0.00809   -0.11501   -0.94373    0.15162   -0.76416   -0.17957   -0.28649    0.70733
  23     0.18760    0.01609   -0.09751   -0.95277    0.14562   -0.78127   -0.17150   -0.28510    0.71049
  24     0.18760    0.01609   -0.09747   -0.95277    0.14567   -0.78127   -0.17150   -0.28507    0.71028
  25     0.30850    0.60796    0.08105   -0.50763   -0.24363   -0.80709    0.29946   -0.22745    0.70335
  26     0.30850    0.60796    0.08101   -0.50763   -0.24366   -0.80709    0.29946   -0.22748    0.70314
  27     0.32726    0.64760    0.09965   -0.50759   -0.26383   -0.82794    0.32035   -0.22760    0.69197
  28     0.32726    0.64760    0.09968   -0.50759   -0.26380   -0.82794    0.32035   -0.22758    0.69210
  29     0.37028    0.68051    0.13581   -0.55286   -0.26169   -0.86309    0.31023   -0.23447    0.66445
  30     0.37028    0.68051    0.13588   -0.55286   -0.26162   -0.86309    0.31023   -0.23440    0.66469
  31     0.45030    0.77332    0.21830   -0.58979   -0.27125   -0.91281    0.32302   -0.23200    0.67054
  32     0.45030    0.77332    0.21828   -0.58979   -0.27127   -0.91281    0.32302   -0.23201    0.67047
 
k-point #    57:    0.500000    0.500000    0.200000    0.005556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16103   -0.00704   -0.11831   -0.88265    0.14937   -0.71458   -0.16807   -0.27934    0.67508
  21     0.16308   -0.01435   -0.11766   -0.91092    0.15675   -0.73349   -0.17743   -0.28074    0.67795
  22     0.16308   -0.01435   -0.11767   -0.91092    0.15673   -0.73349   -0.17743   -0.28075    0.67796
  23     0.17769    0.00029   -0.10911   -0.96063    0.14930   -0.78323   -0.17740   -0.28680    0.71449
  24     0.17769    0.00029   -0.10906   -0.96063    0.14936   -0.78323   -0.17740   -0.28675    0.71423
  25     0.32310    0.63392    0.09557   -0.51375   -0.25426   -0.82457    0.31082   -0.22753    0.69285
  26     0.32310    0.63392    0.09553   -0.51375   -0.25430   -0.82457    0.31082   -0.22757    0.69263
  27     0.33367    0.64463    0.10408   -0.51220   -0.25715   -0.82317    0.31096   -0.22960    0.68976
  28     0.33367    0.64463    0.10410   -0.51220   -0.25712   -0.82317    0.31096   -0.22957    0.68989
  29     0.35998    0.66495    0.12574   -0.54448   -0.25646   -0.84945    0.30497   -0.23424    0.66943
  30     0.35998    0.66495    0.12580   -0.54448   -0.25639   -0.84945    0.30497   -0.23418    0.66968
  31     0.45453    0.77816    0.22200   -0.60204   -0.27216   -0.92567    0.32363   -0.23253    0.66425
  32     0.45453    0.77816    0.22198   -0.60204   -0.27219   -0.92567    0.32363   -0.23255    0.66415
 
k-point #    58:    0.500000    0.500000    0.300000    0.005556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15287   -0.01549   -0.12903   -0.93610    0.14663   -0.76774   -0.16836   -0.28189    0.69876
  21     0.17109    0.00391   -0.10858   -0.89028    0.14811   -0.72310   -0.16718   -0.27967    0.67957
  22     0.17109    0.00391   -0.10862   -0.89028    0.14806   -0.72310   -0.16718   -0.27971    0.67980
  23     0.19150    0.00796   -0.09375   -0.95246    0.15695   -0.76892   -0.18354   -0.28524    0.69682
  24     0.19150    0.00796   -0.09374   -0.95246    0.15696   -0.76892   -0.18354   -0.28523    0.69676
  25     0.33709    0.66772    0.11113   -0.51156   -0.27147   -0.84219    0.33063   -0.22596    0.68896
  26     0.33709    0.66772    0.11109   -0.51156   -0.27152   -0.84219    0.33063   -0.22600    0.68880
  27     0.34137    0.64782    0.11018   -0.51486   -0.25466   -0.82131    0.30645   -0.23119    0.68588
  28     0.34137    0.64782    0.11021   -0.51486   -0.25463   -0.82131    0.30645   -0.23116    0.68602
  29     0.34604    0.64561    0.11213   -0.53141   -0.25104   -0.83098    0.29957   -0.23392    0.67587
  30     0.34604    0.64561    0.11219   -0.53141   -0.25097   -0.83098    0.29957   -0.23386    0.67612
  31     0.45351    0.76340    0.22262   -0.61199   -0.25695   -0.92188    0.30989   -0.23089    0.67670
  32     0.45351    0.76340    0.22268   -0.61199   -0.25688   -0.92188    0.30989   -0.23083    0.67697
 
k-point #    59:    0.500000    0.500000    0.400000    0.005556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13795   -0.03551   -0.14462   -0.94923    0.15079   -0.77577   -0.17346   -0.28257    0.69924
  21     0.18055    0.01175   -0.09958   -0.90075    0.14910   -0.73195   -0.16880   -0.28013    0.68106
  22     0.18055    0.01175   -0.09962   -0.90075    0.14905   -0.73195   -0.16880   -0.28017    0.68136
  23     0.20422    0.02410   -0.08048   -0.95651    0.15430   -0.77640   -0.18011   -0.28469    0.69646
  24     0.20422    0.02410   -0.08047   -0.95651    0.15430   -0.77640   -0.18011   -0.28469    0.69643
  25     0.33340    0.63071    0.09987   -0.51673   -0.24848   -0.81404    0.29731   -0.23354    0.67944
  26     0.33340    0.63071    0.09995   -0.51673   -0.24839   -0.81404    0.29731   -0.23346    0.67982
  27     0.34722    0.69695    0.12195   -0.50765   -0.28853   -0.85739    0.34974   -0.22527    0.67719
  28     0.34722    0.69695    0.12190   -0.50765   -0.28859   -0.85739    0.34974   -0.22532    0.67698
  29     0.34741    0.65334    0.11540   -0.51664   -0.25506   -0.82257    0.30593   -0.23201    0.68234
  30     0.34741    0.65334    0.11544   -0.51664   -0.25502   -0.82257    0.30593   -0.23197    0.68250
  31     0.45322    0.76671    0.22330   -0.62041   -0.25909   -0.93390    0.31349   -0.22992    0.67635
  32     0.45322    0.76671    0.22323   -0.62041   -0.25917   -0.93390    0.31349   -0.22999    0.67606
 
k-point #    60:    0.500000    0.500000    0.500000    0.002778
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13173   -0.04451   -0.15108   -0.95641    0.15320   -0.78018   -0.17623   -0.28280    0.69863
  21     0.18459    0.01410   -0.09581   -0.90655    0.15039   -0.73606   -0.17049   -0.28040    0.68101
  22     0.18459    0.01410   -0.09585   -0.90655    0.15034   -0.73606   -0.17049   -0.28044    0.68132
  23     0.20842    0.02989   -0.07610   -0.95784    0.15297   -0.77932   -0.17853   -0.28452    0.69677
  24     0.20842    0.02989   -0.07610   -0.95784    0.15298   -0.77932   -0.17853   -0.28452    0.69674
  25     0.32813    0.62560    0.09505   -0.50937   -0.24816   -0.80684    0.29747   -0.23308    0.68221
  26     0.32813    0.62560    0.09513   -0.50937   -0.24808   -0.80684    0.29747   -0.23300    0.68270
  27     0.34971    0.65574    0.11746   -0.51787   -0.25540   -0.82390    0.30603   -0.23224    0.68087
  28     0.34971    0.65574    0.11750   -0.51787   -0.25536   -0.82390    0.30603   -0.23221    0.68104
  29     0.35102    0.70917    0.12604   -0.50581   -0.29607   -0.86396    0.35815   -0.22498    0.67227
  30     0.35102    0.70917    0.12597   -0.50581   -0.29614   -0.86396    0.35815   -0.22504    0.67203
  31     0.45272    0.76638    0.22059   -0.61031   -0.26209   -0.92397    0.31367   -0.23213    0.67066
  32     0.45272    0.76638    0.22055   -0.61031   -0.26214   -0.92397    0.31367   -0.23216    0.67051
 
